file,line,col,word,code,rule,decision,context
openplc-editor/communication/ethercat/troubleshooting.md,49,33,device,D-REMOTE,R13,stays,2. Download the ESI XML for the device from the manufacturer's website.
openplc-editor/communication/ethercat/troubleshooting.md,51,32,device,D-EDITORNODE,R17,stays,4. Re-run the scan and add the device again.
openplc-editor/communication/ethercat/troubleshooting.md,84,17,Device,D-REMOTE,R13,stays,## In the Slave Device Editor
openplc-editor/communication/ethercat/troubleshooting.md,86,6,Device,D-EDITORNODE,R17,stays,"### ""Device not found"" message"
openplc-editor/communication/ethercat/troubleshooting.md,88,61,device,D-LITERAL,R10,stays,**Symptom.** Opening a slave child node shows `The EtherCAT device could not be found. It may have been removed from the bus configurati
openplc-editor/communication/ethercat/troubleshooting.md,94,6,Device,D-REMOTE,R13,stays,"### ""Device Info > ESI File: Not found"""
openplc-editor/communication/ethercat/troubleshooting.md,96,20,Device,D-REMOTE,R13,stays,**Symptom.** The **Device Info** tab shows `ESI File: Not found`.
openplc-editor/communication/ethercat/troubleshooting.md,102,50,device,D-LITERAL,R10,stays,"### ""No CoE Object Dictionary available for this device"" on Startup Parameters"
openplc-editor/communication/ethercat/troubleshooting.md,122,133,Device,D-REMOTE,R13,stays,een the configured and the physical slave. Open the affected slave's [Device Info](slave-info) tab and compare the **Revision** field with what th
openplc-editor/communication/ethercat/troubleshooting.md,128,120,device,D-REMOTE,R13,stays,"matically (for example via **Auto-configure from ESI defaults**), the device's ESI may declare a default the slave does not actually accept. Vendo"
openplc-editor/communication/opc-ua/README.md,20,80,device,D-REMOTE,R13,stays,"eployments both protocols are used together, with Modbus on the field-device side and OPC-UA for higher-level integrations."
openplc-editor/communication/opc-ua/certificates.md,87,26,device,D-EDITORNODE,R17,stays,"| Lab testing across two devices | Auto-generate Self-Signed, accept on first connect | Add the engin"
openplc-editor/communication/opc-ua/general-settings.md,17,271,device,D-EDITORNODE,R17,stays,All Interfaces (0.0.0.0)** to accept connections on every network the device is connected to. |
openplc-editor/communication/opc-ua/general-settings.md,27,54,device,D-EDITORNODE,R17,stays,"For example, with the placeholder endpoint path on a device reachable at `192.168.1.50`:"
openplc-editor/communication/s7comm/data-blocks.md,79,47,device,D-EDITORNODE,R17,stays,| **Boolean Input (%IX)** | 1 bit | Read from device | `%IX` | Digital inputs |
openplc-editor/communication/s7comm/data-blocks.md,80,47,device,D-EDITORNODE,R17,stays,| **Boolean Output (%QX)** | 1 bit | Write to device | `%QX` | Digital outputs |
openplc-editor/communication/s7comm/data-blocks.md,82,45,device,D-EDITORNODE,R17,stays,| **Byte Input (%IB)** | 1 byte | Read from device | `%IB` | Byte inputs |
openplc-editor/communication/s7comm/data-blocks.md,83,45,device,D-EDITORNODE,R17,stays,| **Byte Output (%QB)** | 1 byte | Write to device | `%QB` | Byte outputs |
openplc-editor/communication/s7comm/data-blocks.md,84,46,device,D-EDITORNODE,R17,stays,| **Word Input (%IW)** | 2 bytes | Read from device | `%IW` | Word inputs |
openplc-editor/communication/s7comm/data-blocks.md,85,46,device,D-EDITORNODE,R17,stays,| **Word Output (%QW)** | 2 bytes | Write to device | `%QW` | Word outputs |
openplc-editor/communication/s7comm/data-blocks.md,87,53,device,D-EDITORNODE,R17,stays,| **Double Word Input (%ID)** | 4 bytes | Read from device | `%ID` | DWord inputs |
openplc-editor/communication/s7comm/data-blocks.md,88,53,device,D-EDITORNODE,R17,stays,| **Double Word Output (%QD)** | 4 bytes | Write to device | `%QD` | DWord outputs |
openplc-editor/communication/s7comm/data-blocks.md,90,51,device,D-EDITORNODE,R17,stays,| **Long Word Input (%IL)** | 8 bytes | Read from device | `%IL` | LWord inputs |
openplc-editor/communication/s7comm/data-blocks.md,91,51,device,D-EDITORNODE,R17,stays,| **Long Word Output (%QL)** | 8 bytes | Write to device | `%QL` | LWord outputs |
openplc-editor/communication/s7comm/example.md,53,44,device,D-EDITORNODE,R17,stays,Save the project and transfer it to a vPLC device the same way you would any other project. The runtime starts the S7Co
openplc-editor/communication/s7comm/logging.md,3,216,orchestrator,O-EDGEDEV,R04,changes,e runtime's standard log stream. The same stream that surfaces in the orchestrator's runtime view alongside Modbus and OPC-UA logs.
openplc-editor/communication/s7comm/logging.md,23,144,orchestrator,O-EDGEDEV,R04,changes,"this stream wherever you normally read runtime logs. Typically in the orchestrator's runtime view on the platform, or in the host's system journal if yo"
openplc-editor/communication/s7comm/plc-identity.md,5,224,device,D-EDITORNODE,R17,stays,"t is talking to. The SZL response carries identification strings. The device name, the module type, a serial number, a copyright line, and a modul"
openplc-editor/communication/s7comm/plc-identity.md,17,63,device,D-EDITORNODE,R17,stays,| **PLC Name** | Text | `OpenPLC Runtime` | 64 | The friendly device name returned to clients. |
openplc-editor/communication/s7comm/plc-identity.md,39,85,device,D-PLAIN,R14,stays,e a fleet of OpenPLC runtimes.** Setting a unique `Serial Number` per device makes them easy to distinguish in HMI device lists and asset register
openplc-editor/communication/s7comm/plc-identity.md,39,130,device,D-PLAIN,R14,stays,ique `Serial Number` per device makes them easy to distinguish in HMI device lists and asset registers.
openplc-editor/communication/s7comm/plc-identity.md,41,173,device,D-EDITORNODE,R17,stays,ady trusts. Match the `Module Type` and `Module Name` to the original device's strings.
openplc-editor/communication/s7comm/troubleshooting.md,84,67,orchestrator,O-EDGEDEV,R04,changes,"Logs are written to the runtime log stream, which surfaces in the orchestrator's runtime view and in the runtime host's system journal."
openplc-editor/communication/modbus/README.md,3,196,device,D-EDITORNODE,R17,stays,". Over the decades it has become the de facto standard for industrial device communication thanks to its simplicity, openness, and broad vendor su"
openplc-editor/communication/modbus/README.md,3,466,device,D-REMOTE,R13,stays,ur PLC programs to exchange data with virtually any Modbus-compatible device.
openplc-editor/communication/modbus/README.md,16,87,device,D-EDITORNODE,R17,stays,"nnot process the request (invalid address, unsupported function code, device busy), it returns an **exception response** with an error code. The c"
openplc-editor/communication/modbus/README.md,22,41,Device,D-EDITORNODE,R17,stays,| Transport | Medium | Addressing | Max Devices | Typical Speed | Use Case |
openplc-editor/communication/modbus/README.md,25,124,device,D-EDITORNODE,R17,stays,"D (1--247) | 247 per bus (RS-485) | 9600--115200 baud | Legacy serial devices, multi-drop RS-485 buses |"
openplc-editor/communication/modbus/README.md,29,92,device,D-REMOTE,R13,stays,"standard Modbus protocol data unit (PDU) inside a TCP/IP packet. Each device is identified by its IP address, and multiple simultaneous connection"
openplc-editor/communication/modbus/README.md,39,121,device,D-REMOTE,R13,stays,"serial lines (RS-232 for point-to-point, RS-485 for multi-drop). Each device on the bus has a unique **slave ID** (1--247). The bus operates in a"
openplc-editor/communication/modbus/README.md,39,229,device,D-EDITORNODE,R17,stays,ID** (1--247). The bus operates in a half-duplex mode where only one device transmits at a time.
openplc-editor/communication/modbus/README.md,41,72,device,D-REMOTE,R13,stays,odbus RTU supports **multi-drop** configurations where multiple slave devices share a single RS-485 serial bus. The client addresses each device b
openplc-editor/communication/modbus/README.md,41,140,device,D-REMOTE,R13,stays,"e devices share a single RS-485 serial bus. The client addresses each device by its slave ID, and only the addressed device responds. This makes R"
openplc-editor/communication/modbus/README.md,41,187,device,D-REMOTE,R13,stays,"client addresses each device by its slave ID, and only the addressed device responds. This makes RTU ideal for connecting multiple field instrume"
openplc-editor/communication/modbus/README.md,48,69,device,D-REMOTE,R13,stays,"| **Client** | Master | Initiates requests to poll data from remote devices such as sensors, VFDs, or other PLCs. | When your PLC needs to gathe"
openplc-editor/communication/modbus/README.md,48,163,device,D-EDITORNODE,R17,stays,"VFDs, or other PLCs. | When your PLC needs to gather data from field devices |"
openplc-editor/communication/modbus/README.md,54,85,device,D-EDITORNODE,R17,stays,"cification defines four data types, each mapped to a specific area of device memory:"
openplc-editor/communication/modbus/README.md,63,55,device,D-REMOTE,R13,stays,> **Note on 5-digit notation**: Many Modbus tools and device manuals display addresses with a leading digit that indicates the dat
openplc-editor/communication/modbus/README.md,99,200,device,D-EDITORNODE,R17,stays,ister in a group contains the most significant word. Some third-party devices may use little-endian or word-swapped byte order. Consult the device
openplc-editor/communication/modbus/README.md,99,270,device,D-EDITORNODE,R17,stays,devices may use little-endian or word-swapped byte order. Consult the device documentation if values appear garbled.
openplc-editor/communication/modbus/README.md,121,77,Device,D-REMOTE,R13,stays,"add a Modbus client (TCP)**: Click the **+** button, select **Remote Device**, choose **Modbus/TCP**, and enter a name."
openplc-editor/communication/modbus/README.md,122,77,Device,D-REMOTE,R13,stays,"add a Modbus client (RTU)**: Click the **+** button, select **Remote Device**, choose **Modbus/RTU**, and enter a name."
openplc-editor/communication/modbus/addressing.md,101,20,device,D-REMOTE,R13,stays,- **[Modbus remote device](../../device-config-overview)**: configure your vPLC as a master rea
openplc-editor/communication/modbus/addressing.md,101,34,device,D-EDITORNODE,R11b,stays,- **[Modbus remote device](../../device-config-overview)**: configure your vPLC as a master reading remote sl
openplc-editor/communication/modbus/client.md,1,17,device,D-REMOTE,R13,stays,# Modbus remote device (master)
openplc-editor/communication/modbus/client.md,3,186,device,D-REMOTE,R13,stays,"D, an external PLC, a Modbus-RTU gateway, configure a **Modbus remote device**. The vPLC becomes the master; the remote is the slave."
openplc-editor/communication/modbus/client.md,5,20,Device,D-REMOTE,R13,stays,"This lives under **Device** in the project tree, not under **Servers** (that's the *slave*-side"
openplc-editor/communication/modbus/client.md,7,17,device,D-REMOTE,R13,stays,## Add a remote device
openplc-editor/communication/modbus/client.md,10,18,Device,D-REMOTE,R13,stays,2. Pick **Remote Device** in the popover.
openplc-editor/communication/modbus/client.md,11,26,device,D-REMOTE,R13,stays,3. The dialog asks for a device name and a protocol. Pick **Modbus** from the dropdown.
openplc-editor/communication/modbus/client.md,13,13,Device,D-REMOTE,R13,stays,![Remote Device creation dialog with Protocol dropdown open showing Modbus (highlight
openplc-editor/communication/modbus/client.md,13,171,device,D-REMOTE,R11a,stays,"t/IP (greyed out), EtherCAT, and PROFINET (greyed out)](images/remote-device-create.png) *(EtherNet/IP and PROFINET are visible but greyed out, th"
openplc-editor/communication/modbus/client.md,17,31,Device,D-EDITORNODE,R17,stays,The new entry appears under **Device** in the tree. Click it to open the configuration editor.
openplc-editor/communication/modbus/client.md,19,17,device,D-REMOTE,R13,stays,> Modbus remote devices are gated to Runtime v4 and the Simulator. Other targets won't offer
